id,age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
28729,46,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
6371,40,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
6701,30,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
20488,33,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
16108,62,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
168,38,Private,10,Separated,Machine-op-inspct,Not-in-family,White,Male,0,2258,55,United-States,>50K
25860,20,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
13524,24,Private,9,Never-married,Farming-fishing,Own-child,Black,Male,0,0,50,United-States,<=50K
17695,22,Private,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K
18072,30,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
15134,39,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
2769,29,Private,13,Married-civ-spouse,Other-service,Husband,White,Male,7298,0,42,United-States,>50K
7433,36,Private,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
25519,35,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
23557,59,Private,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
1708,36,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,27828,0,40,United-States,>50K
5662,43,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
30622,54,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
931,53,Local-gov,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,1876,54,United-States,<=50K
32351,28,Private,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Hong,<=50K
1914,59,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,55,United-States,>50K
32134,59,Federal-gov,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
14228,21,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
22586,23,Private,8,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
30572,31,Private,15,Never-married,Tech-support,Not-in-family,White,Male,0,0,55,United-States,<=50K
6651,41,Private,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
13830,32,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,<=50K
13872,43,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
23720,44,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,Mexico,<=50K
14245,69,Private,13,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
32011,34,Private,13,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
1994,58,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K
4981,21,Private,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
4770,52,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
25146,19,Private,7,Never-married,Sales,Own-child,Other,Female,0,0,32,Nicaragua,<=50K
30873,32,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,>50K
32341,63,,10,Divorced,,Not-in-family,White,Female,0,0,5,United-States,<=50K
4985,44,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
27607,31,Private,13,Never-married,Sales,Not-in-family,Black,Female,0,0,50,United-States,<=50K
8700,26,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
2681,42,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,52,United-States,>50K
13882,40,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
23822,37,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
20557,23,Private,10,Married-civ-spouse,Sales,Own-child,White,Female,0,0,16,United-States,<=50K
15525,31,Private,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
14486,34,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
3273,25,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,4416,0,40,United-States,<=50K
10547,38,Private,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
127,23,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,2377,40,United-States,<=50K
31132,28,,9,Never-married,,Not-in-family,Black,Female,0,0,40,United-States,<=50K
10734,83,Private,9,Widowed,Protective-serv,Not-in-family,White,Male,0,0,55,United-States,<=50K
14373,47,Federal-gov,13,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
17858,33,Private,10,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
5293,38,Private,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,72,,>50K
30776,17,,7,Never-married,,Own-child,White,Female,0,0,10,United-States,<=50K
5548,48,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
22579,70,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,Cuba,<=50K
18773,38,Private,11,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
10401,37,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,56,United-States,<=50K
6316,35,Private,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
6432,51,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
3913,68,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,2414,0,40,United-States,<=50K
6328,26,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
17045,63,,9,Married-civ-spouse,,Husband,White,Male,0,0,55,United-States,>50K
22834,62,Private,11,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
4667,58,Private,10,Divorced,Other-service,Unmarried,White,Female,0,0,42,France,<=50K
21086,48,Private,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
13352,63,Private,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
16170,39,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,<=50K
210,39,Private,10,Never-married,Other-service,Own-child,Black,Female,0,2205,40,United-States,<=50K
28166,54,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
6737,17,Private,8,Never-married,Other-service,Own-child,White,Female,0,0,8,United-States,<=50K
29361,43,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
28159,22,Private,7,Never-married,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
11896,47,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,75,United-States,>50K
17521,37,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,48,United-States,>50K
7659,39,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
5336,28,Private,12,Never-married,Other-service,Not-in-family,White,Female,0,0,80,United-States,<=50K
32436,47,Private,9,Divorced,Other-service,Unmarried,White,Female,0,0,32,United-States,<=50K
22330,32,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
7997,29,Private,9,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
28328,56,Federal-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Portugal,>50K
29804,26,State-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,38,United-States,<=50K
13348,25,Private,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K
22177,32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany,<=50K
2601,34,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
9448,33,Private,3,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
3043,31,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40,United-States,>50K
12899,20,Private,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K
5760,37,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
29274,21,Local-gov,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26613,23,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
3394,46,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,4064,0,40,United-States,<=50K
6245,63,Federal-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
12391,32,Private,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,46,Dominican-Republic,<=50K
10366,31,Federal-gov,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,Cuba,<=50K
22527,49,Local-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
4758,35,Self-emp-not-inc,12,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
29465,22,Private,7,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
26804,31,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
30235,46,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,17,United-States,<=50K
16206,36,Private,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
31929,67,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,<=50K
27795,57,Federal-gov,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K
16422,36,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,United-States,>50K
805,47,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,45,United-States,>50K
23592,45,Private,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,70,United-States,<=50K
10094,24,Private,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
20214,19,Private,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
5879,47,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,<=50K
14166,31,,5,Divorced,,Not-in-family,White,Female,0,0,25,United-States,<=50K
9964,40,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
3035,46,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,38,United-States,>50K
19313,49,State-gov,10,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
17764,28,Self-emp-inc,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,<=50K
9802,54,,10,Divorced,,Own-child,White,Male,0,0,50,United-States,<=50K
2794,38,Private,10,Married-civ-spouse,Sales,Husband,White,Male,7298,0,40,United-States,>50K
18989,36,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
31006,36,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Ecuador,>50K
11591,58,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
424,44,Private,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,1977,50,United-States,>50K
11025,27,Self-emp-not-inc,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,78,United-States,<=50K
6878,41,Private,9,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Japan,>50K
10568,35,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Yugoslavia,>50K
27361,38,Private,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
25606,30,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,Dominican-Republic,<=50K
12771,34,Private,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
10283,36,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
32327,49,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Columbia,<=50K
32105,28,Local-gov,9,Separated,Transport-moving,Own-child,White,Male,0,0,45,United-States,<=50K
16691,43,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
25571,32,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
2852,52,Private,10,Married-civ-spouse,Sales,Husband,White,Male,7298,0,45,United-States,>50K
8580,29,Private,9,Never-married,Other-service,Own-child,White,Male,0,0,30,Canada,<=50K
1629,33,Private,10,Never-married,Adm-clerical,Own-child,White,Female,99999,0,30,United-States,>50K
14890,57,Private,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,South,>50K
29673,24,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
15229,44,Private,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
25802,58,Self-emp-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,United-States,>50K
5263,27,Local-gov,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,35,United-States,<=50K
29829,22,Private,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,46,United-States,<=50K
17765,46,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
19799,18,State-gov,7,Never-married,Other-service,Own-child,White,Male,0,0,8,United-States,<=50K
28903,62,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K
24416,33,Private,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,>50K
17715,39,Private,9,Divorced,Priv-house-serv,Unmarried,Black,Female,0,0,16,United-States,<=50K
16999,34,Private,13,Divorced,Craft-repair,Unmarried,White,Female,0,0,25,United-States,<=50K
10230,48,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
23011,44,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32,United-States,>50K
19314,28,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,7,United-States,<=50K
3552,30,Private,9,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,3411,0,40,United-States,<=50K
30135,38,Private,14,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,35,United-States,<=50K
24381,19,Private,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
25546,51,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
26656,37,Private,9,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
11956,23,Local-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,70,United-States,<=50K
11889,39,Private,10,Separated,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
21377,30,Private,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K
4714,33,Federal-gov,11,Divorced,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,>50K
728,33,Private,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,1902,40,United-States,>50K
8194,21,Private,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
18552,50,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
22174,26,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
4999,23,Private,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,28,United-States,<=50K
30258,38,Federal-gov,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,38,United-States,<=50K
15596,57,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
4773,65,Private,5,Widowed,Priv-house-serv,Unmarried,Black,Female,0,0,24,United-States,<=50K
3856,29,Local-gov,9,Married-civ-spouse,Other-service,Wife,White,Female,2635,0,40,United-States,<=50K
15781,65,Self-emp-not-inc,10,Widowed,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K
4982,17,Private,7,Never-married,Sales,Own-child,White,Male,0,0,28,United-States,<=50K
28846,37,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
14234,29,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
19726,37,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
11070,41,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,,<=50K
6599,47,Private,11,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
17944,56,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
18923,49,Private,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
7147,46,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
16845,22,Private,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
28618,32,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
32164,48,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
21743,33,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
28534,43,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
29358,36,Private,9,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
28850,42,,10,Married-civ-spouse,,Husband,White,Male,0,0,60,United-States,<=50K
3872,60,Private,9,Divorced,Tech-support,Unmarried,White,Female,2597,0,40,United-States,<=50K
30448,38,Private,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
15315,28,Private,8,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
25583,48,Private,5,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
3831,35,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2829,0,45,United-States,<=50K
17616,39,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
13266,27,Self-emp-not-inc,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
31209,56,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
22600,54,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,45,United-States,<=50K
23898,53,Local-gov,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,32,Mexico,<=50K
14990,69,Self-emp-inc,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
15504,40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21301,46,Private,9,Never-married,Tech-support,Other-relative,White,Male,0,0,40,United-States,<=50K
30918,18,,10,Never-married,,Own-child,White,Male,0,0,16,United-States,<=50K
5653,36,Self-emp-not-inc,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
8670,23,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,Canada,<=50K
3379,63,Private,9,Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,United-States,<=50K
24783,44,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80,United-States,<=50K
21468,37,Private,10,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
30806,18,Private,7,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
19398,20,Local-gov,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
16520,36,Private,9,Never-married,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,<=50K
25520,47,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
9052,38,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,72,United-States,<=50K
2682,50,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
9875,36,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
5502,61,Private,15,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,5,United-States,>50K
6396,47,Private,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,,>50K
2296,90,Private,13,Married-civ-spouse,Sales,Husband,White,Male,9386,0,15,United-States,>50K
4641,46,Private,13,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
15361,44,Private,10,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,40,United-States,>50K
25135,21,Private,10,Never-married,Sales,Own-child,White,Female,0,0,60,United-States,<=50K
12638,52,Private,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
1718,53,Self-emp-not-inc,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,27828,0,40,Philippines,>50K
13204,33,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,India,<=50K
3916,59,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2414,0,15,United-States,<=50K
15502,22,Self-emp-not-inc,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,3,United-States,<=50K
27015,29,Federal-gov,9,Married-spouse-absent,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50K
24422,40,Private,9,Divorced,Protective-serv,Not-in-family,Black,Female,0,0,40,United-States,<=50K
19490,36,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,<=50K
29048,38,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
18685,28,,14,Never-married,,Not-in-family,Black,Female,0,0,40,United-States,<=50K
3404,42,Private,9,Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,United-States,<=50K
17419,29,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
26795,19,Private,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
15099,29,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,44,United-States,<=50K
18210,30,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
25953,67,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
6074,46,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States,<=50K
9029,44,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
29328,21,Private,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,25,United-States,<=50K
282,56,Private,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2002,40,United-States,<=50K
13475,60,Federal-gov,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,>50K
18309,45,Private,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
20758,25,,13,Married-civ-spouse,,Husband,White,Male,0,0,60,United-States,<=50K
17451,38,State-gov,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
695,44,State-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,>50K
1198,37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1628,40,United-States,<=50K
18845,18,Private,8,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,<=50K
15111,22,Private,5,Married-spouse-absent,Other-service,Other-relative,White,Male,0,0,35,Mexico,<=50K
18868,42,Self-emp-not-inc,9,Separated,Other-service,Not-in-family,White,Female,0,0,22,United-States,<=50K
21620,37,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
32076,42,Private,10,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K
24372,57,Federal-gov,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
25291,32,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,<=50K
13154,42,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29125,40,Private,13,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,<=50K
13936,18,,8,Never-married,,Own-child,White,Female,0,0,24,United-States,<=50K
11501,39,Local-gov,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
28948,41,Private,9,Never-married,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States,<=50K
5557,43,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
5453,33,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
12553,73,State-gov,4,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
16247,52,Private,9,Separated,Craft-repair,Own-child,Black,Female,0,0,40,United-States,<=50K
8316,46,Private,2,Widowed,Other-service,Unmarried,Other,Female,0,0,30,Mexico,<=50K
8071,38,Private,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,50,United-States,<=50K
18000,55,Private,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
31994,50,Private,13,Separated,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K
30625,50,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
17865,56,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
17612,24,Private,13,Married-AF-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
28639,34,Private,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,48,,<=50K
6930,64,Federal-gov,12,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
3579,48,Private,10,Divorced,Transport-moving,Not-in-family,White,Male,3325,0,53,United-States,<=50K
11757,17,Private,6,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
28726,21,,10,Never-married,,Own-child,White,Male,0,0,75,United-States,<=50K
26724,42,Self-emp-not-inc,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
1108,22,Private,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0,1719,40,United-States,<=50K
30332,48,Private,11,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,56,Philippines,>50K
